Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_008.jpg;0;0;1;0;99.67099;85.59031;0.008996051;53.18307;6.240176E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_057.jpg;0;0;1;0;99.67099;85.59032;0.006281498;53.18307;6.213684E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_108.jpg;0;0;1;0;99.671;85.5903;0.002367342;53.18307;6.062042E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_158.jpg;0;0;1;0;99.67101;85.5903;-0.0001104501;53.18307;5.935183E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_208.jpg;0;0;1;0;99.67101;85.5903;-0.003589068;53.18307;5.640252E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_257.jpg;0;0;1;0;99.67101;85.5903;-0.005729208;53.18307;5.413469E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_308.jpg;0;0;1;0;99.67101;85.5903;359.9914;53.18307;4.976003E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_357.jpg;0;0;1;0;99.67101;85.59031;359.9896;53.18307;4.667844E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_407.jpg;0;0;1;0;99.67101;85.59031;359.9874;53.18307;4.083981E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_458.jpg;0;0;1;0;99.67101;85.59031;359.9861;53.18307;3.738219E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_508.jpg;0;0;1;0;99.67101;85.59031;359.9845;53.18307;3.191729E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_557.jpg;0;0;1;0;99.67102;85.59031;359.9837;53.18307;2.816119E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_607.jpg;0;0;1;0;99.67101;85.59032;359.9828;53.18307;2.20051E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_658.jpg;0;0;1;0;99.67101;85.59031;359.9824;53.18307;1.817604E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_707.jpg;0;0;1;0;99.67101;85.5903;359.9822;53.18307;1.227424E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_758.jpg;0;0;1;0;99.67101;85.59031;359.9823;53.18307;8.185054E-06
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_808.jpg;0;0;1;0;99.67101;85.59031;359.9826;53.18307;2.568825E-06
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_857.jpg;0;0;0;0;99.67101;85.59032;359.983;53.18307;-8.458528E-07
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_907.jpg;0;0;0;0;99.67102;85.59031;359.9839;53.18308;-5.62957E-06
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_33_957.jpg;0;0.05341218;0;0;99.67112;85.59044;359.9885;53.18308;-8.684479E-06
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_008.jpg;0;0.2013182;0;0.01522063;99.67167;85.59116;0.01061469;53.17964;-1.730517E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_058.jpg;0;0.3509605;0;0;99.67213;85.59178;0.02712721;53.26811;-6.271068E-05
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_108.jpg;0;0.5018096;0;0.03271224;99.67377;85.59398;0.08461428;53.38144;-0.0002247445
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_158.jpg;-2.008404;0.6521073;0;0.05927221;99.676;85.59689;0.1603367;53.34144;-0.001367314
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\imgfolder\IMG\robocam_2017_05_31_18_59_34_207.jpg;-4.998905;0.8016323;0;0.07889566;99.68056;85.60256;0.3019804;53.15239;359.9938
