Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_46_818.jpg;0;1;0;4.328726;110.348;94.16379;1.475628;31.43197;-0.001403109
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_46_867.jpg;0;1;0;4.365137;110.5723;94.29952;1.480471;31.40689;-0.001421474
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_46_917.jpg;0;1;0;4.389459;110.7229;94.39056;1.480802;31.39055;-0.001434819
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_46_966.jpg;0;1;0;4.425672;110.9504;94.528;1.484764;31.36506;-0.001442081
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_017.jpg;0;1;0;4.450199;111.1031;94.62019;1.487684;31.34676;-0.001829133
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_068.jpg;0;1;0;4.485887;111.3338;94.75932;1.48928;31.32209;-0.001459699
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_117.jpg;0;1;0;4.510278;111.4887;94.85267;1.494899;31.30435;-0.001358229
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_168.jpg;0;1;0;4.546311;111.7226;94.99342;1.495687;31.26721;-0.001302982
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_217.jpg;0;1;0;4.570004;111.8796;95.08781;1.496446;31.24168;-0.001235672
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_267.jpg;0;1;0;4.605621;112.1167;95.23022;1.500715;31.20477;-0.001344995
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_318.jpg;0;1;0;4.62959;112.2757;95.32561;1.495023;31.18192;-0.001502886
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_367.jpg;0;1;0;4.66488;112.5159;95.46958;1.494538;31.14862;-0.001376164
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_416.jpg;0;1;0;4.688206;112.6772;95.56613;1.499902;31.12658;-0.001403231
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_468.jpg;0;1;0;4.72333;112.9207;95.71168;1.502755;31.09025;-0.00179589
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_517.jpg;0;1;0;4.747247;113.0839;95.80919;1.497889;31.06674;-0.001391646
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_567.jpg;0;1;0;4.781968;113.3305;95.95629;1.49908;31.03233;-0.00140259
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_617.jpg;0;1;0;4.805036;113.496;96.05492;1.504889;31.00969;-0.001420475
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_667.jpg;0;1;0;4.83976;113.7458;96.20355;1.508061;30.97262;-0.001814204
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_717.jpg;0;1;0;4.86339;113.9133;96.30311;1.503332;30.94861;-0.001422716
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_768.jpg;0;1;0;4.897725;114.1661;96.45324;1.503874;30.91339;-0.001444442
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_833.jpg;0;1;0;4.920536;114.421;96.60435;1.512348;30.87863;-0.001466013
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_884.jpg;0;1;0;4.966467;114.6775;96.75628;1.51244;30.84257;-0.001542506
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_934.jpg;0;1;0;4.989549;114.8496;96.85802;1.508291;30.81757;-0.00145795
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_47_984.jpg;0;1;0;5.012893;115.1086;97.011;1.504613;30.78122;-0.001511594
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_034.jpg;0;1;0;5.014016;115.2814;97.11295;1.508332;30.75833;-0.00156188
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_083.jpg;0;1;0;5.005486;115.5411;97.26591;1.525537;30.70974;-0.001162612
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_134.jpg;0;1;0;5.005266;115.713;97.3671;1.453803;30.68996;-0.002328403
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_184.jpg;0;1;0;5.013821;115.9708;97.51856;1.362909;30.62786;-0.001513048
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_233.jpg;0;1;0;5.009785;116.1432;97.61974;1.323997;30.60657;-0.001401043
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_284.jpg;0;1;0;5.017984;116.4021;97.77148;1.285155;30.5624;-0.0009143014
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_333.jpg;0;1;0;5.025067;116.5748;97.87265;1.271921;30.52045;-0.0001814716
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_383.jpg;0;1;0;5.014228;116.8346;98.02456;1.27417;30.48629;-0.001263684
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_434.jpg;0;1;0;5.016714;117.0079;98.12579;1.285462;30.46274;-0.001136392
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_483.jpg;0;1;0;4.996909;117.2682;98.27762;1.313492;30.42204;-0.001368318
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_534.jpg;0;1;0;5.01438;117.4419;98.37881;1.340369;30.40044;-0.001349812
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_583.jpg;0;1;0;5.004578;117.7029;98.53063;1.392336;30.37702;-0.001724598
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_633.jpg;0;1;0;4.996989;117.8767;98.63155;1.421627;30.3397;-0.001475615
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_684.jpg;0;1;0;5.00865;118.1379;98.78308;1.480217;30.30891;-0.001632586
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_733.jpg;0;1;0;5.005507;118.3121;98.884;1.520358;30.28916;-0.001798307
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_783.jpg;0;1;0;5.029014;118.5712;99.03387;1.446051;30.25744;-0.001572351
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_851.jpg;0;1;0;5.012111;118.8312;99.184;1.405364;30.22115;-0.001356147
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_899.jpg;0;1;0;5.007994;119.0046;99.28409;1.388722;30.19708;-0.001296889
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_951.jpg;0;1;0;5.00396;119.2654;99.43439;1.384201;30.16994;-0.00162195
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_48_999.jpg;0;1;0;5.015672;119.439;99.53432;1.381295;30.13332;-0.001353625
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_048.jpg;0;1;0;5.008882;119.7001;99.68454;1.39995;30.10199;-0.001509762
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_098.jpg;0;1;0;5.020593;119.8744;99.78465;1.418972;30.08278;-0.001655441
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_148.jpg;0;1;0;5.029456;120.1354;99.9344;1.444328;30.0231;-0.0005400234
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_198.jpg;0;1;0;5.011719;120.3099;100.0344;1.472274;30.00125;-0.001644271
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_248.jpg;0;1;0;5.01569;120.5717;100.1841;1.514584;29.96174;-0.001365394
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_298.jpg;0;1;0;5.01948;120.7457;100.2834;1.499371;29.94949;-0.004286932
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_348.jpg;0;1;0;4.985779;121.0058;100.4318;1.426207;29.92116;-0.00131303
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_398.jpg;0;1;0;5.010068;121.1796;100.5308;1.392884;29.89637;-0.001318136
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_450.jpg;0;1;0;5.008214;121.4407;100.6795;1.364515;29.86369;-0.001429409
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_500.jpg;0;1;0;5.02284;121.615;100.7786;1.357642;29.84401;-0.001558414
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_549.jpg;0;1;0;5.015904;121.8764;100.9272;1.354735;29.8001;-0.001426361
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_600.jpg;0;1;0;5.008762;122.0511;101.0263;1.36582;29.7793;-0.001472484
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_651.jpg;0;1;0;5.021007;122.313;101.1748;1.387923;29.73856;-0.001108523
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_699.jpg;0;1;0;4.98315;122.4876;101.2737;1.407084;29.70233;-0.000549996
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_750.jpg;0;1;0;5.013984;122.7501;101.4221;1.448473;29.66737;-0.001445847
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_801.jpg;0;1;0;5.006346;122.9252;101.521;1.478613;29.6427;-0.001350906
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_850.jpg;0;1;0;5.000639;123.1884;101.6693;1.533062;29.63066;-0.002337935
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_899.jpg;0;1;0;5.022646;123.3625;101.7673;1.481167;29.59409;-0.001504959
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_951.jpg;0;1;0;5.016128;123.6237;101.9141;1.417913;29.58825;-0.001384017
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_49_999.jpg;0;1;0;5.014935;123.7982;102.0122;1.39191;29.56386;-0.001328544
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_050.jpg;0.771004;1;0;5.01784;124.06;102.1593;1.367771;29.54201;-0.001396585
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_100.jpg;3.044596;1;0;4.99517;124.2346;102.2577;1.362217;29.60361;-0.002114168
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_150.jpg;5.25913;1;0;5.014336;124.4958;102.4072;1.368804;29.93834;0.007745617
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_200.jpg;7.502557;1;0;5.004885;124.669;102.5086;1.376131;30.34941;0.04369722
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_251.jpg;9.808192;1;0;4.998136;124.9263;102.6637;1.360185;31.28961;0.144916
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_299.jpg;12.00596;1;0;5.007722;125.0953;102.7679;1.250451;32.14424;0.1732676
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_351.jpg;14.23927;1;0;4.955836;125.3429;102.9313;1.069734;33.71325;0.3638642
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_399.jpg;15;1;0;5.009197;125.5053;103.043;0.8928354;34.99315;0.499723
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_450.jpg;15;1;0;5.010357;125.7435;103.2162;0.5664902;37.09665;0.7548553
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_500.jpg;15;1;0;5.008867;125.8982;103.3359;0.3103268;38.52248;0.9745652
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_550.jpg;15;1;0;5.008681;126.1253;103.5205;359.912;40.61518;1.288588
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_599.jpg;15;1;0;5.001426;126.2767;103.6474;359.7976;41.84768;1.397132
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_651.jpg;15;1;0;5.000533;126.5021;103.8442;359.7964;43.5878;1.452323
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_699.jpg;15;1;0;5.000828;126.651;103.9802;359.9219;44.73707;1.396086
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_750.jpg;15;1;0;5.001337;126.8695;104.1914;0.1290607;46.67384;1.221049
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_800.jpg;15;1;0;5.008757;127.0087;104.3359;0.1819079;48.22309;1.137766
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_850.jpg;15;1;0;5.005434;127.206;104.559;0.08803624;50.73459;1.135894
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_900.jpg;15;1;0;5.01511;127.3311;104.7121;359.9556;52.3836;1.203463
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_951.jpg;15;1;0;5.002003;127.5141;104.9495;359.9694;54.38361;1.275937
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_50_999.jpg;15;1;0;5.016418;127.6322;105.112;0.02901208;55.64945;1.312504
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_051.jpg;15;1;0;5.002925;127.8028;105.3571;359.9781;57.48565;1.249257
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_099.jpg;15;1;0;5.03111;127.9122;105.5256;0.01992604;58.77506;1.206374
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_150.jpg;15;1;0;5.006968;128.0672;105.7818;0.004566302;60.81085;1.160759
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_201.jpg;15;1;0;5.011158;128.164;105.9571;0.02472929;62.18014;1.20968
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_251.jpg;15;1;0;5.003731;128.3035;106.2216;-0.002057328;64.07059;1.185744
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_300.jpg;13.50442;1;0;5.010957;128.392;106.4015;0.01793381;65.40363;1.152845
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_352.jpg;11.20656;1;0;5.0099;128.5157;106.6745;0.007028318;67.27605;1.161957
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_400.jpg;11.92664;1;0;5.01232;128.5932;106.8591;0.02280824;68.38914;1.197587
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_451.jpg;14.18221;1;0;5.004024;128.7043;107.1373;0.004595824;70.01797;1.158842
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_501.jpg;15;1;0;5.008531;128.7726;107.3254;0.0124815;71.28558;1.151341
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_550.jpg;15;1;0;5.008658;128.8661;107.6101;0.008998081;73.26228;1.183503
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_601.jpg;15;1;0;5.009244;128.9237;107.8015;0.005211928;74.57558;1.184152
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_652.jpg;15;1;0;5.013631;129.0011;108.0911;0.008167679;76.55468;1.227793
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_701.jpg;15;1;0;5.002382;129.0493;108.2847;-0.003543147;77.77637;1.173778
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_752.jpg;15;1;0;5.009787;129.1114;108.5785;0.01132682;79.78544;1.153314
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_801.jpg;15;1;0;5.008948;129.1463;108.7752;0.007865557;81.12569;1.177674
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_851.jpg;15;1;0;5.009047;129.1913;109.0716;0.01058296;83.12514;1.179263
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_902.jpg;15;1;0;5.010181;129.2156;109.2699;0.004282002;84.48;1.176357
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_51_951.jpg;15;1;0;5.012894;129.2421;109.5684;0.004772308;86.49541;1.2344
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_001.jpg;15;1;0;5.00219;129.2562;109.7675;-0.002418154;87.72791;1.190836
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_052.jpg;15;1;0;5.012676;129.2676;110.0676;0.01379456;89.72696;1.148314
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_101.jpg;15;1;0;5.008513;129.268;110.2674;0.01116021;91.09506;1.177475
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_151.jpg;15;1;0;5.007479;129.2613;110.5668;0.004150901;93.10004;1.176232
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_202.jpg;15;1;0;5.007747;129.2512;110.7666;0.009953774;94.45944;1.162858
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_251.jpg;13.5114;1;0;5.009326;129.2267;111.0653;0.004684489;96.45691;1.173588
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_301.jpg;11.2674;1;0;5.008058;129.2051;111.2641;0.009398781;97.69556;1.17236
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_352.jpg;8.966294;1;0;5.010516;129.1655;111.5618;0.02505716;99.30353;1.166223
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_401.jpg;6.757942;1;0;5.006984;129.1343;111.7592;0.0123166;100.19;1.172861
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_452.jpg;4.527406;1;0;5.01197;129.0832;112.0553;0.01961809;101.2132;1.135136
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_501.jpg;2.243142;1;0;5.009692;129.0458;112.2521;0.02258743;101.7032;1.113821
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_551.jpg;0.02489246;1;0;5.011783;128.9875;112.5469;0.01811035;102.1394;1.052366
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_602.jpg;0;1;0;5.012073;128.947;112.7434;0.02657289;102.2745;1.011857
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_651.jpg;0;1;0;5.011478;128.8843;113.0384;0.07972026;102.3624;0.9648837
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_701.jpg;0;1;0;5.011527;128.8419;113.2354;0.1397947;102.3843;0.9292882
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_752.jpg;0.8094394;1;0;5.019359;128.7776;113.5315;0.2705728;102.4077;0.8647057
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_801.jpg;3.026363;1;0;5.006025;128.7342;113.7289;0.3692102;102.493;0.8145282
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_851.jpg;5.265156;1;0;5.01166;128.6674;114.0242;0.4918438;102.8452;0.7291198
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_902.jpg;7.526423;1;0;5.017076;128.6207;114.2208;0.581955;103.2774;0.6979633
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_52_953.jpg;9.808441;1;0;5.016121;128.5473;114.5139;0.6802728;104.2392;0.6736724
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_001.jpg;12.00665;1;0;5.018677;128.4956;114.7077;0.6879344;105.151;0.6559522
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_052.jpg;14.30097;1;0;4.999797;128.4115;114.9946;0.621573;106.8144;0.7024499
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_101.jpg;15;1;0;5.002444;128.3501;115.184;0.5557884;108.1851;0.8047422
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_151.jpg;15;1;0;5.007554;128.2532;115.4634;0.3146956;110.3619;0.9337611
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_201.jpg;15;1;0;5.009148;128.1826;115.6466;0.1127609;111.8048;1.094555
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_251.jpg;15;1;0;5.007585;128.0698;115.9199;359.8873;113.7943;1.339351
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_302.jpg;15;1;0;5.00186;127.9905;116.1034;359.8998;114.9697;1.408546
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_352.jpg;15;1;0;5.001233;127.8666;116.3784;0.02820737;116.6694;1.329352
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_401.jpg;13.49452;1;0;5.002856;127.7811;116.5579;359.9769;117.7764;1.200123
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_452.jpg;11.23947;1;0;5.026365;127.6407;116.825;0.03557238;119.5142;1.103832
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_501.jpg;9.012528;1;0;5.010242;127.5416;116.999;0.05317911;120.6194;1.126414
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_552.jpg;6.722199;1;0;5.010962;127.3891;117.2567;0.01249789;121.9939;1.134435
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_601.jpg;4.506496;1;0;5.011231;127.2845;117.427;359.9891;122.7031;1.124469
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_651.jpg;2.263804;1;0;5.013284;127.1233;117.6809;0.005588215;123.4377;1.113923
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_702.jpg;0.0001357868;1;0;5.012671;127.0147;117.8492;0.003600364;123.7278;1.0771
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_751.jpg;0;1;0;5.012436;126.8493;118.101;0.03743865;123.9341;1.023188
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_801.jpg;0;1;0;5.011654;126.7381;118.2685;0.07414076;123.9885;0.9833273
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_852.jpg;0;1;0;5.011542;126.5703;118.5198;0.1602486;124.0223;0.9156662
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_901.jpg;0;1;0;5.004522;126.4576;118.6876;0.2520056;124.036;0.8700212
C:\Users\The Commander\Documents\GitHub\RoboND-Rover-Project\IMG\robocam_2017_06_06_21_16_53_952.jpg;0;1;0;5.017282;126.2884;118.9395;0.4068469;124.0424;0.7742075
